order_id,customer_id,order_date,country,total_amount
542246,15227.0,2011-01-26 15:31:00,United Kingdom,318.23
542247,12997.0,2011-01-26 15:49:00,United Kingdom,305.55
542254,14733.0,2011-01-26 16:41:00,United Kingdom,511.69
542258,17372.0,2011-01-26 17:08:00,United Kingdom,162.4
542265,15867.0,2011-01-26 17:27:00,United Kingdom,142.71
542266,16918.0,2011-01-26 17:37:00,United Kingdom,275.78
542267,16882.0,2011-01-26 17:43:00,United Kingdom,9.9
542268,15358.0,2011-01-27 08:30:00,United Kingdom,490.88
542269,14442.0,2011-01-27 09:33:00,Channel Islands,675.58
542272,16496.0,2011-01-27 09:42:00,United Kingdom,736.7
542274,16782.0,2011-01-27 10:02:00,United Kingdom,339.6
542275,13089.0,2011-01-27 10:18:00,United Kingdom,702.4
542276,12764.0,2011-01-27 10:19:00,Lebanon,1693.88
542277,14440.0,2011-01-27 10:30:00,United Kingdom,529.01
542278,14911.0,2011-01-27 10:43:00,EIRE,564.05
542284,17311.0,2011-01-27 10:56:00,United Kingdom,556.46
542303,12539.0,2011-01-27 11:05:00,Spain,1715.85
542320,14040.0,2011-01-27 11:15:00,United Kingdom,203.25
542345,15910.0,2011-01-27 11:55:00,United Kingdom,149.49
542347,12826.0,2011-01-27 12:06:00,United Kingdom,329.38
542349,15513.0,2011-01-27 12:10:00,United Kingdom,163.74
542350,16949.0,2011-01-27 12:11:00,United Kingdom,74.42
542351,14560.0,2011-01-27 12:13:00,United Kingdom,152.25
542353,16700.0,2011-01-27 12:19:00,United Kingdom,508.36
542354,14709.0,2011-01-27 12:19:00,United Kingdom,407.95
542355,14970.0,2011-01-27 12:23:00,United Kingdom,337.5
542360,14701.0,2011-01-27 12:40:00,United Kingdom,396.45
542369,12645.0,2011-01-27 13:08:00,Germany,369.29999999999995
542370,13004.0,2011-01-27 13:23:00,United Kingdom,318.59999999999997
542371,12468.0,2011-01-27 13:29:00,Germany,220.59
542372,13078.0,2011-01-27 13:37:00,United Kingdom,408.78000000000003
542373,16767.0,2011-01-27 13:38:00,United Kingdom,1866.02
542374,15696.0,2011-01-27 13:40:00,United Kingdom,264.26
542375,12626.0,2011-01-27 13:42:00,Germany,178.1
542377,13506.0,2011-01-27 13:53:00,United Kingdom,157.4
542381,17213.0,2011-01-27 14:07:00,United Kingdom,321.1
542382,14738.0,2011-01-27 14:10:00,United Kingdom,204.77
542384,15827.0,2011-01-27 14:31:00,United Kingdom,177.35000000000002
542386,17540.0,2011-01-27 14:35:00,United Kingdom,268.8
542388,14239.0,2011-01-27 14:45:00,United Kingdom,159.60000000000002
542389,12868.0,2011-01-27 14:46:00,United Kingdom,182.45000000000002
542390,16814.0,2011-01-27 14:48:00,United Kingdom,317.15
542393,18125.0,2011-01-27 15:02:00,United Kingdom,556.46
542397,13328.0,2011-01-27 15:22:00,United Kingdom,1308.48
542398,13174.0,2011-01-27 15:36:00,United Kingdom,692.3000000000001
542399,15549.0,2011-01-27 15:38:00,United Kingdom,942.1
542401,14541.0,2011-01-27 15:51:00,United Kingdom,316.21000000000004
542405,13534.0,2011-01-27 16:11:00,United Kingdom,31.799999999999997
542406,17757.0,2011-01-27 16:13:00,United Kingdom,133.45
542407,15601.0,2011-01-27 16:17:00,United Kingdom,283.74
542408,13280.0,2011-01-27 16:29:00,United Kingdom,392.01
542409,15311.0,2011-01-27 16:30:00,United Kingdom,305.25
542411,15864.0,2011-01-27 16:43:00,United Kingdom,242.42000000000002
542412,16725.0,2011-01-27 16:49:00,United Kingdom,116.4
542419,14662.0,2011-01-27 17:41:00,United Kingdom,101.05
542420,17180.0,2011-01-27 18:05:00,United Kingdom,247.54
542422,14702.0,2011-01-27 19:33:00,United Kingdom,181.35
542423,15057.0,2011-01-28 09:09:00,United Kingdom,1131.0
542425,12574.0,2011-01-28 09:20:00,France,218.45
542428,17404.0,2011-01-28 10:00:00,Sweden,2564.36
542429,13330.0,2011-01-28 10:08:00,United Kingdom,335.82
542430,13552.0,2011-01-28 10:10:00,United Kingdom,313.70000000000005
542431,12853.0,2011-01-28 10:28:00,United Kingdom,427.40000000000003
542432,13538.0,2011-01-28 10:40:00,United Kingdom,166.8
542433,12726.0,2011-01-28 10:45:00,France,401.58000000000004
542434,16755.0,2011-01-28 10:47:00,United Kingdom,316.06
542470,14133.0,2011-01-28 11:27:00,United Kingdom,318.0
542503,16327.0,2011-01-28 11:58:00,United Kingdom,622.62
542506,16523.0,2011-01-28 12:06:00,United Kingdom,743.9
542511,15527.0,2011-01-28 12:07:00,United Kingdom,358.9
542517,13694.0,2011-01-28 12:11:00,United Kingdom,1521.1
542519,15159.0,2011-01-28 12:19:00,United Kingdom,564.5
542520,15547.0,2011-01-28 12:21:00,United Kingdom,238.67
542521,17965.0,2011-01-28 12:28:00,United Kingdom,150.88
542526,14659.0,2011-01-28 12:43:00,United Kingdom,593.17
542527,17188.0,2011-01-28 12:48:00,United Kingdom,522.08
542528,13141.0,2011-01-28 13:04:00,United Kingdom,215.51999999999998
542530,15365.0,2011-01-28 13:08:00,United Kingdom,208.61
542533,16019.0,2011-01-28 13:18:00,United Kingdom,100.8
542534,13707.0,2011-01-28 13:27:00,United Kingdom,583.41
542535,12735.0,2011-01-28 13:37:00,France,459.8
542538,15079.0,2011-01-28 13:54:00,United Kingdom,367.29
542542,12431.0,2011-01-28 14:37:00,Australia,384.68
542543,13141.0,2011-01-28 14:42:00,United Kingdom,309.05
542549,15696.0,2011-01-28 14:45:00,United Kingdom,19.8
542568,14215.0,2011-01-28 14:53:00,United Kingdom,160.05
542578,13709.0,2011-01-28 14:57:00,United Kingdom,474.7
542583,14051.0,2011-01-28 15:09:00,United Kingdom,483.90000000000003
542584,18016.0,2011-01-28 15:21:00,United Kingdom,168.1
542585,17329.0,2011-01-28 15:29:00,United Kingdom,243.36
542586,12377.0,2011-01-28 15:45:00,Switzerland,626.6
542587,14401.0,2011-01-28 15:53:00,United Kingdom,304.74
542590,17920.0,2011-01-28 16:18:00,United Kingdom,159.85
542591,13089.0,2011-01-28 16:42:00,United Kingdom,119.85000000000001
542595,14040.0,2011-01-30 10:19:00,United Kingdom,421.1
542596,14532.0,2011-01-30 10:27:00,United Kingdom,182.8
542597,16326.0,2011-01-30 10:33:00,United Kingdom,159.43
542598,14805.0,2011-01-30 10:43:00,United Kingdom,109.25
542599,17062.0,2011-01-30 11:01:00,United Kingdom,102.64
542600,16923.0,2011-01-30 11:11:00,United Kingdom,310.61
542601,16897.0,2011-01-30 11:52:00,United Kingdom,213.03
542602,15579.0,2011-01-30 12:09:00,United Kingdom,199.6
542603,16985.0,2011-01-30 12:09:00,United Kingdom,340.24
542605,17796.0,2011-01-30 12:42:00,United Kingdom,225.1
542606,14595.0,2011-01-30 13:36:00,United Kingdom,163.8
542607,13148.0,2011-01-30 13:48:00,United Kingdom,411.75
542608,16770.0,2011-01-30 13:51:00,United Kingdom,269.3
542609,13161.0,2011-01-30 14:03:00,United Kingdom,112.75
542610,13148.0,2011-01-30 14:05:00,United Kingdom,351.56
542611,15415.0,2011-01-30 14:13:00,United Kingdom,572.8100000000001
542612,17841.0,2011-01-30 14:19:00,United Kingdom,165.9
542613,17431.0,2011-01-30 14:36:00,United Kingdom,403.3
542614,15708.0,2011-01-30 14:37:00,United Kingdom,197.25000000000003
542615,13148.0,2011-01-30 15:22:00,United Kingdom,14.95
542616,16816.0,2011-01-30 15:40:00,United Kingdom,249.67000000000002
542617,17463.0,2011-01-30 15:48:00,United Kingdom,709.51
542618,14502.0,2011-01-30 15:52:00,United Kingdom,155.21
542619,13869.0,2011-01-30 15:54:00,United Kingdom,574.19
542620,13089.0,2011-01-31 08:56:00,United Kingdom,343.55
542621,12528.0,2011-01-31 09:05:00,Germany,493.53000000000003
542623,17239.0,2011-01-31 09:41:00,United Kingdom,382.5
542626,12720.0,2011-01-31 09:51:00,Germany,279.3
542627,14426.0,2011-01-31 09:51:00,United Kingdom,568.82
542628,14426.0,2011-01-31 09:55:00,United Kingdom,132.35
542629,12731.0,2011-01-31 09:57:00,France,3174.4300000000003
542630,13784.0,2011-01-31 10:08:00,United Kingdom,60.48
542631,12841.0,2011-01-31 10:09:00,United Kingdom,123.95
542632,13324.0,2011-01-31 10:13:00,United Kingdom,460.5
542634,15448.0,2011-01-31 10:42:00,United Kingdom,494.64
542636,18239.0,2011-01-31 10:44:00,United Kingdom,56.099999999999994
542641,17314.0,2011-01-31 11:25:00,United Kingdom,203.8
542646,17220.0,2011-01-31 11:42:00,United Kingdom,320.0
542647,18245.0,2011-01-31 11:46:00,United Kingdom,439.18
542648,12476.0,2011-01-31 11:46:00,Germany,549.58
542649,17373.0,2011-01-31 11:46:00,United Kingdom,145.25
542659,15738.0,2011-01-31 12:09:00,United Kingdom,305.07
542662,18145.0,2011-01-31 12:10:00,United Kingdom,609.01
542667,17068.0,2011-01-31 12:16:00,United Kingdom,453.7
542673,14527.0,2011-01-31 12:18:00,United Kingdom,101.8
542678,14688.0,2011-01-31 12:21:00,United Kingdom,205.60000000000002
542691,13408.0,2011-01-31 12:34:00,United Kingdom,631.36
542692,14467.0,2011-01-31 12:35:00,United Kingdom,131.7
542707,18095.0,2011-01-31 12:50:00,United Kingdom,205.3
542708,17621.0,2011-01-31 13:07:00,United Kingdom,662.38
542709,15144.0,2011-01-31 13:17:00,United Kingdom,378.32
542710,14776.0,2011-01-31 13:17:00,United Kingdom,558.36
542711,17894.0,2011-01-31 13:19:00,United Kingdom,93.60000000000001
542712,14744.0,2011-01-31 13:27:00,United Kingdom,327.98
542713,12668.0,2011-01-31 13:27:00,Germany,1009.8
542715,16403.0,2011-01-31 13:39:00,United Kingdom,177.5
542716,16407.0,2011-01-31 14:02:00,United Kingdom,263.24
542717,17580.0,2011-01-31 14:07:00,United Kingdom,121.17
542718,15602.0,2011-01-31 14:13:00,United Kingdom,192.2
542719,17619.0,2011-01-31 14:18:00,United Kingdom,218.52
542720,12778.0,2011-01-31 14:35:00,Netherlands,134.48
542722,13089.0,2011-01-31 14:38:00,United Kingdom,261.59999999999997
542723,17256.0,2011-01-31 14:53:00,United Kingdom,127.89999999999999
542724,16779.0,2011-01-31 14:59:00,United Kingdom,265.05
542725,16191.0,2011-01-31 15:05:00,United Kingdom,14.750000000000002
542727,17604.0,2011-01-31 15:09:00,United Kingdom,136.24
542728,14006.0,2011-01-31 15:11:00,United Kingdom,304.44
542729,15194.0,2011-01-31 15:17:00,United Kingdom,315.57
542731,13600.0,2011-01-31 15:27:00,United Kingdom,219.52
542733,15058.0,2011-01-31 15:35:00,United Kingdom,120.52
542735,12681.0,2011-01-31 15:36:00,France,417.54
542736,14744.0,2011-01-31 15:37:00,United Kingdom,0.55
542737,15058.0,2011-01-31 15:52:00,United Kingdom,178.79999999999998
542739,17389.0,2011-01-31 15:57:00,United Kingdom,212.99999999999997
542741,17375.0,2011-01-31 16:02:00,United Kingdom,176.66
542743,16191.0,2011-01-31 16:26:00,United Kingdom,14.750000000000002
542745,15881.0,2011-01-31 16:47:00,United Kingdom,339.29
542746,15881.0,2011-01-31 16:48:00,United Kingdom,1.9
542759,15881.0,2011-01-31 16:59:00,United Kingdom,4.95
542776,15240.0,2011-02-01 08:23:00,United Kingdom,312.9
542777,14911.0,2011-02-01 08:31:00,EIRE,797.77
542778,14496.0,2011-02-01 09:01:00,United Kingdom,234.47
542779,17147.0,2011-02-01 09:36:00,United Kingdom,409.5
542780,17675.0,2011-02-01 09:38:00,United Kingdom,698.6
542782,12712.0,2011-02-01 10:00:00,Germany,314.15000000000003
542785,13881.0,2011-02-01 10:14:00,United Kingdom,1025.34
542786,17314.0,2011-02-01 10:15:00,United Kingdom,362.40000000000003
542788,16570.0,2011-02-01 10:37:00,United Kingdom,450.06
542789,17511.0,2011-02-01 10:38:00,United Kingdom,4446.88
542790,16612.0,2011-02-01 10:38:00,United Kingdom,280.05
542791,15039.0,2011-02-01 10:47:00,United Kingdom,439.3
542795,18055.0,2011-02-01 10:59:00,United Kingdom,336.91
542796,17356.0,2011-02-01 11:07:00,United Kingdom,178.22
542797,17884.0,2011-02-01 11:08:00,United Kingdom,278.21999999999997
542800,14606.0,2011-02-01 11:16:00,United Kingdom,3.67
542806,12836.0,2011-02-01 11:19:00,United Kingdom,47.7
542806,12836.0,2011-02-01 11:20:00,United Kingdom,798.99
542812,14850.0,2011-02-01 11:21:00,United Kingdom,325.75
542835,13939.0,2011-02-01 11:30:00,United Kingdom,184.5
542836,16745.0,2011-02-01 11:31:00,United Kingdom,239.29999999999998
542858,17228.0,2011-02-01 11:40:00,United Kingdom,123.42999999999999
542859,13606.0,2011-02-01 11:42:00,United Kingdom,70.02
542862,14606.0,2011-02-01 11:51:00,United Kingdom,161.2
542863,13494.0,2011-02-01 11:58:00,United Kingdom,316.26000000000005
542864,13802.0,2011-02-01 12:03:00,United Kingdom,969.74
542865,12929.0,2011-02-01 12:08:00,United Kingdom,117.85
542868,16419.0,2011-02-01 12:25:00,United Kingdom,252.66
542869,17035.0,2011-02-01 12:27:00,United Kingdom,259.51
542870,15203.0,2011-02-01 12:29:00,United Kingdom,211.94
542872,15939.0,2011-02-01 12:42:00,United Kingdom,354.24000000000007
542881,14587.0,2011-02-01 12:54:00,United Kingdom,150.2
542886,16515.0,2011-02-01 13:09:00,United Kingdom,320.51
542887,12373.0,2011-02-01 13:10:00,Austria,364.6
542888,15687.0,2011-02-01 13:15:00,United Kingdom,379.1
542889,16422.0,2011-02-01 13:20:00,United Kingdom,241.2
542890,15311.0,2011-02-01 13:25:00,United Kingdom,1003.23
542891,16705.0,2011-02-01 13:26:00,United Kingdom,2489.11
542892,13784.0,2011-02-01 13:28:00,United Kingdom,155.51999999999998
542893,18202.0,2011-02-01 13:36:00,United Kingdom,485.73
542894,12775.0,2011-02-01 13:45:00,Netherlands,214.45
542895,14549.0,2011-02-01 13:47:00,United Kingdom,289.24
542896,15981.0,2011-02-01 13:50:00,United Kingdom,270.0
542897,15854.0,2011-02-01 13:55:00,United Kingdom,303.0
542898,16110.0,2011-02-01 14:01:00,United Kingdom,409.7
542899,17376.0,2011-02-01 14:12:00,United Kingdom,105.85
542900,14180.0,2011-02-01 14:24:00,United Kingdom,134.1
542901,14217.0,2011-02-01 14:29:00,United Kingdom,88.3
542902,16011.0,2011-02-01 14:43:00,United Kingdom,231.0
542903,15107.0,2011-02-01 14:46:00,United Kingdom,40.8
542904,12682.0,2011-02-01 14:58:00,France,510.84999999999997
542905,12540.0,2011-02-01 15:11:00,Spain,288.98
542907,13854.0,2011-02-01 15:15:00,United Kingdom,313.85
542908,13110.0,2011-02-01 15:24:00,United Kingdom,271.55
542909,16716.0,2011-02-01 15:35:00,United Kingdom,734.4000000000001
542911,12676.0,2011-02-01 15:41:00,Sweden,509.5
542914,16161.0,2011-02-01 16:03:00,United Kingdom,272.4
542915,15940.0,2011-02-01 16:18:00,United Kingdom,35.8
542919,15971.0,2011-02-01 16:47:00,United Kingdom,762.0
542920,13629.0,2011-02-02 07:51:00,United Kingdom,765.0
542921,15838.0,2011-02-02 07:58:00,United Kingdom,277.5
542922,12682.0,2011-02-02 09:06:00,France,490.89
542923,14665.0,2011-02-02 09:08:00,United Kingdom,394.40000000000003
542925,14457.0,2011-02-02 09:39:00,United Kingdom,113.64
542926,12559.0,2011-02-02 09:49:00,Germany,75.60000000000001
542927,18198.0,2011-02-02 10:06:00,United Kingdom,303.56
542928,17863.0,2011-02-02 10:22:00,United Kingdom,505.98
542929,17811.0,2011-02-02 10:34:00,United Kingdom,289.3
542930,14233.0,2011-02-02 10:41:00,United Kingdom,530.1
542931,15589.0,2011-02-02 10:46:00,United Kingdom,184.95
542932,13089.0,2011-02-02 10:54:00,United Kingdom,1341.96
542933,14411.0,2011-02-02 10:56:00,United Kingdom,1063.0
542934,13093.0,2011-02-02 11:01:00,United Kingdom,991.98
542944,17560.0,2011-02-02 11:14:00,United Kingdom,162.1
542989,15226.0,2011-02-02 11:41:00,United Kingdom,154.41
542990,13468.0,2011-02-02 11:43:00,United Kingdom,141.3
542992,14460.0,2011-02-02 11:55:00,United Kingdom,30.0
542993,16156.0,2011-02-02 12:02:00,United Kingdom,303.84000000000003
542994,17230.0,2011-02-02 12:03:00,United Kingdom,675.0
542995,13728.0,2011-02-02 12:09:00,United Kingdom,158.57999999999998
542996,15046.0,2011-02-02 12:10:00,United Kingdom,227.71
543001,14127.0,2011-02-02 12:26:00,United Kingdom,314.63
543002,13491.0,2011-02-02 12:36:00,United Kingdom,117.09
543003,14312.0,2011-02-02 12:38:00,United Kingdom,126.82
543005,16378.0,2011-02-02 12:42:00,United Kingdom,144.2
543006,17975.0,2011-02-02 12:53:00,United Kingdom,326.36
543007,13894.0,2011-02-02 12:54:00,United Kingdom,160.85
543008,13824.0,2011-02-02 13:07:00,United Kingdom,442.88
543009,18041.0,2011-02-02 13:11:00,United Kingdom,128.68
543010,18250.0,2011-02-02 13:16:00,United Kingdom,349.27
543011,15270.0,2011-02-02 13:25:00,United Kingdom,375.40000000000003
543012,17961.0,2011-02-02 13:28:00,United Kingdom,7.2
543015,14188.0,2011-02-02 13:46:00,United Kingdom,398.0
543016,18017.0,2011-02-02 13:57:00,United Kingdom,165.0
543017,13199.0,2011-02-02 14:17:00,United Kingdom,15.0
543019,17912.0,2011-02-02 14:25:00,United Kingdom,21.6
543020,15005.0,2011-02-02 14:29:00,United Kingdom,203.58
543021,15421.0,2011-02-02 14:36:00,United Kingdom,295.06
543022,16771.0,2011-02-02 14:37:00,United Kingdom,654.96
543023,15270.0,2011-02-02 14:38:00,United Kingdom,307.3
543024,13777.0,2011-02-02 14:39:00,United Kingdom,345.02
543025,17446.0,2011-02-02 14:40:00,United Kingdom,68.10000000000001
543027,12414.0,2011-02-02 14:51:00,Austria,153.76
543028,14443.0,2011-02-02 15:09:00,United Kingdom,304.9
543029,13576.0,2011-02-02 15:13:00,United Kingdom,349.89
543030,12437.0,2011-02-02 15:22:00,France,150.5
543031,14798.0,2011-02-02 15:26:00,United Kingdom,75.68
543032,12990.0,2011-02-02 15:39:00,United Kingdom,97.5
543033,17841.0,2011-02-02 15:48:00,United Kingdom,208.48000000000002
543036,17223.0,2011-02-02 15:57:00,United Kingdom,133.95
543037,12350.0,2011-02-02 16:01:00,Norway,334.4
543038,14735.0,2011-02-02 16:15:00,United Kingdom,110.45000000000002
543040,17337.0,2011-02-02 17:06:00,United Kingdom,1026.72
543041,16405.0,2011-02-02 17:08:00,United Kingdom,6.85
543043,17848.0,2011-02-02 17:15:00,United Kingdom,44.35
543044,17071.0,2011-02-03 08:18:00,United Kingdom,308.55
543045,14309.0,2011-02-03 09:04:00,United Kingdom,207.22
543046,13873.0,2011-02-03 09:37:00,United Kingdom,121.45
543047,16210.0,2011-02-03 09:42:00,United Kingdom,1866.3000000000002
543048,12600.0,2011-02-03 09:58:00,Germany,427.94000000000005
543053,17362.0,2011-02-03 10:26:00,United Kingdom,150.0
543054,13394.0,2011-02-03 10:39:00,United Kingdom,313.76
543055,12502.0,2011-02-03 10:41:00,Spain,617.25
543056,12471.0,2011-02-03 10:47:00,Germany,947.4
543057,16333.0,2011-02-03 10:50:00,United Kingdom,445.20000000000005
543094,16030.0,2011-02-03 11:28:00,United Kingdom,331.24
543095,16814.0,2011-02-03 11:30:00,United Kingdom,170.7
543096,14044.0,2011-02-03 11:39:00,United Kingdom,173.74
543098,13102.0,2011-02-03 11:49:00,United Kingdom,255.76
543099,16684.0,2011-02-03 12:00:00,United Kingdom,6277.12
543106,15658.0,2011-02-03 12:12:00,United Kingdom,270.20000000000005
543107,13800.0,2011-02-03 12:27:00,United Kingdom,558.32
543108,14085.0,2011-02-03 12:37:00,United Kingdom,244.22
543111,15719.0,2011-02-03 12:44:00,United Kingdom,428.11
543113,13047.0,2011-02-03 13:06:00,United Kingdom,458.9
543114,14156.0,2011-02-03 13:26:00,EIRE,788.06
543115,14606.0,2011-02-03 13:27:00,United Kingdom,120.75
543116,17672.0,2011-02-03 13:29:00,United Kingdom,1177.8400000000001
543117,12464.0,2011-02-03 13:30:00,Belgium,213.89999999999998
543118,13842.0,2011-02-03 13:31:00,United Kingdom,293.96
543120,13668.0,2011-02-03 13:53:00,United Kingdom,231.4
543121,12662.0,2011-02-03 13:58:00,Germany,336.70000000000005
543122,13819.0,2011-02-03 14:01:00,United Kingdom,307.0
543123,18178.0,2011-02-03 14:08:00,United Kingdom,333.3
543124,15311.0,2011-02-03 14:15:00,United Kingdom,610.16
543125,17214.0,2011-02-03 14:41:00,United Kingdom,132.5
543126,13581.0,2011-02-03 14:41:00,United Kingdom,118.0
543127,16748.0,2011-02-03 14:51:00,United Kingdom,130.8
543128,12971.0,2011-02-03 14:54:00,United Kingdom,64.0
543129,14540.0,2011-02-03 15:02:00,United Kingdom,195.9
543130,16997.0,2011-02-03 15:17:00,United Kingdom,78.0
543131,13539.0,2011-02-03 15:23:00,United Kingdom,164.1
543132,15235.0,2011-02-03 15:27:00,United Kingdom,172.3
543133,15235.0,2011-02-03 15:27:00,United Kingdom,71.9
543134,15885.0,2011-02-03 15:28:00,United Kingdom,15.0
543161,14497.0,2011-02-03 17:01:00,United Kingdom,475.37
543162,17507.0,2011-02-03 18:08:00,United Kingdom,340.56
543163,16353.0,2011-02-03 18:45:00,United Kingdom,118.80000000000001
543164,13208.0,2011-02-03 19:32:00,United Kingdom,168.45
543165,13230.0,2011-02-03 19:58:00,United Kingdom,135.55
543166,13488.0,2011-02-04 08:27:00,United Kingdom,655.55
543167,17457.0,2011-02-04 08:56:00,United Kingdom,331.26
543168,13694.0,2011-02-04 08:58:00,United Kingdom,693.48
543169,13694.0,2011-02-04 08:59:00,United Kingdom,376.32
543170,17334.0,2011-02-04 09:03:00,United Kingdom,296.52
543173,13871.0,2011-02-04 09:30:00,United Kingdom,456.05
543174,16938.0,2011-02-04 09:34:00,United Kingdom,267.6
543177,14466.0,2011-02-04 09:56:00,United Kingdom,323.5
543178,14911.0,2011-02-04 10:31:00,EIRE,229.6
543179,12754.0,2011-02-04 10:31:00,Japan,21.64
543179,12754.0,2011-02-04 10:32:00,Japan,23.93
543180,12410.0,2011-02-04 10:38:00,Switzerland,625.3299999999999
543181,12410.0,2011-02-04 10:39:00,Switzerland,68.0
543183,14560.0,2011-02-04 11:13:00,United Kingdom,46.7
543184,16525.0,2011-02-04 11:14:00,United Kingdom,303.58000000000004
543186,17929.0,2011-02-04 11:40:00,United Kingdom,196.20000000000002
543187,14778.0,2011-02-04 11:43:00,United Kingdom,334.05
543188,12567.0,2011-02-04 11:45:00,France,1236.73
543189,17517.0,2011-02-04 11:48:00,United Kingdom,153.94
543190,17226.0,2011-02-04 11:52:00,United Kingdom,393.49
543191,13137.0,2011-02-04 11:54:00,United Kingdom,217.93
543192,17381.0,2011-02-04 11:55:00,United Kingdom,957.06
543193,13725.0,2011-02-04 12:18:00,United Kingdom,947.65
543196,13309.0,2011-02-04 12:29:00,United Kingdom,390.71
543197,12842.0,2011-02-04 12:36:00,United Kingdom,310.73
543198,16109.0,2011-02-04 12:37:00,United Kingdom,314.99999999999994
543199,13102.0,2011-02-04 12:40:00,United Kingdom,195.06
543202,17291.0,2011-02-04 13:04:00,United Kingdom,550.8000000000001
543214,12779.0,2011-02-04 13:19:00,Poland,337.2
543232,13113.0,2011-02-04 13:28:00,United Kingdom,755.05
543235,14462.0,2011-02-04 13:30:00,United Kingdom,331.42
543240,14462.0,2011-02-04 13:47:00,United Kingdom,15.8
543242,15090.0,2011-02-04 14:03:00,United Kingdom,381.32
543243,15199.0,2011-02-04 14:04:00,United Kingdom,353.09999999999997
543245,16725.0,2011-02-04 14:08:00,United Kingdom,123.78
543246,17315.0,2011-02-04 14:14:00,United Kingdom,103.25
543247,16029.0,2011-02-04 14:23:00,United Kingdom,585.0
543248,16029.0,2011-02-04 14:25:00,United Kingdom,791.52
543249,13963.0,2011-02-04 14:43:00,United Kingdom,182.15
543250,13911.0,2011-02-04 14:46:00,United Kingdom,335.53
543251,14194.0,2011-02-04 14:51:00,United Kingdom,516.95
543252,17685.0,2011-02-04 14:58:00,United Kingdom,361.70000000000005
543253,14842.0,2011-02-04 15:32:00,United Kingdom,15.0
543255,13050.0,2011-02-04 15:43:00,United Kingdom,303.33
543256,17293.0,2011-02-04 15:54:00,United Kingdom,123.21
543264,13069.0,2011-02-04 16:34:00,United Kingdom,255.03
543272,14810.0,2011-02-06 11:11:00,United Kingdom,136.65
543273,16456.0,2011-02-06 11:29:00,United Kingdom,449.28
543274,17392.0,2011-02-06 12:48:00,United Kingdom,145.5
543275,13584.0,2011-02-06 12:49:00,United Kingdom,142.4
543276,16525.0,2011-02-06 13:57:00,United Kingdom,974.62
543277,15808.0,2011-02-06 14:33:00,United Kingdom,751.2
543278,16745.0,2011-02-06 14:43:00,United Kingdom,203.82
543279,17105.0,2011-02-06 14:46:00,United Kingdom,319.4
543280,14438.0,2011-02-06 14:56:00,United Kingdom,131.9
543281,14606.0,2011-02-06 15:34:00,United Kingdom,94.27
543282,12956.0,2011-02-06 16:08:00,United Kingdom,108.07
543283,15781.0,2011-02-07 09:15:00,United Kingdom,83.35
543284,14410.0,2011-02-07 09:36:00,United Kingdom,137.65
543285,14600.0,2011-02-07 09:48:00,United Kingdom,393.33000000000004
543286,14952.0,2011-02-07 09:50:00,United Kingdom,972.72
543287,16422.0,2011-02-07 10:03:00,United Kingdom,620.37
543288,17302.0,2011-02-07 10:14:00,United Kingdom,182.85
543291,14180.0,2011-02-07 10:50:00,United Kingdom,143.92000000000002
543292,14534.0,2011-02-07 11:15:00,United Kingdom,295.45
543293,17613.0,2011-02-07 11:20:00,United Kingdom,586.8
543294,17849.0,2011-02-07 11:39:00,United Kingdom,127.35000000000001
543300,13334.0,2011-02-07 11:42:00,United Kingdom,1660.44
543306,16686.0,2011-02-07 11:56:00,United Kingdom,340.77
543309,18118.0,2011-02-07 12:05:00,United Kingdom,245.64
543325,17692.0,2011-02-07 12:22:00,United Kingdom,110.7
543332,13955.0,2011-02-07 12:24:00,United Kingdom,205.1
543342,17162.0,2011-02-07 12:27:00,United Kingdom,424.41
543349,17774.0,2011-02-07 13:13:00,United Kingdom,219.98999999999998
543350,13809.0,2011-02-07 13:15:00,Cyprus,155.05
543351,15407.0,2011-02-07 13:18:00,United Kingdom,165.0
543352,15577.0,2011-02-07 13:32:00,United Kingdom,29.65
543354,13458.0,2011-02-07 13:50:00,United Kingdom,818.86
543355,16033.0,2011-02-07 13:50:00,United Kingdom,208.76
543357,12388.0,2011-02-07 13:59:00,Australia,124.05000000000001
543359,16332.0,2011-02-07 14:16:00,United Kingdom,122.3
543367,18225.0,2011-02-07 14:33:00,United Kingdom,438.82
543369,16255.0,2011-02-07 14:49:00,United Kingdom,219.36
543370,12359.0,2011-02-07 14:51:00,Cyprus,1298.91
543371,14048.0,2011-02-07 14:53:00,United Kingdom,409.93
543372,16321.0,2011-02-07 15:01:00,Australia,67.95
543373,16945.0,2011-02-07 15:04:00,United Kingdom,181.44
543374,16945.0,2011-02-07 15:05:00,United Kingdom,319.35
543376,16321.0,2011-02-07 15:10:00,Australia,67.95
543377,13725.0,2011-02-07 15:14:00,United Kingdom,220.98000000000002
543378,18102.0,2011-02-07 15:34:00,United Kingdom,4379.76
543379,18102.0,2011-02-07 15:37:00,United Kingdom,6155.719999999999
543380,14293.0,2011-02-07 15:47:00,United Kingdom,143.1
543382,14030.0,2011-02-07 16:21:00,United Kingdom,307.23
543387,14646.0,2011-02-08 09:41:00,Netherlands,1306.28
543389,17841.0,2011-02-08 09:56:00,United Kingdom,150.26000000000002
543391,14475.0,2011-02-08 10:12:00,United Kingdom,306.55
543392,16839.0,2011-02-08 10:15:00,United Kingdom,602.72
